SWC ,X,Y,Z,WI,ER_top,ER_bot,,,,
14.86,251280,4549995,3346.42,10.13,18.3,22.2,,,,
14.70,251280,4550000,3346.42,12.81,18.3,22.2,,,,
14.54,251280,4550005,3346.42,11.39,18.3,17.1,,,,
14.38,251280,4550010,3347.25,5.78,14.0,17.1,,,,
14.23,251280,4550015,3347.28,5.33,13.9,17.1,,,,
14.08,251280,4550020,3347.28,10.25,13.9,17.1,,,,
13.94,251280,4550025,3347.28,10.13,13.9,17.1,,,,
13.82,251280,4550030,3347.28,10.25,13.9,18.0,,,,
13.71,251280,4550035,3347.28,11.97,13.9,22.2,,,,
13.63,251280,4550040,3347.28,10.24,13.9,22.2,,,,
13.55,251280,4550045,3347.28,6.85,16.8,22.2,,,,
13.52,251280,4550050,3347.28,5.33,18.3,22.2,,,,
13.50,251280,4550055,3347.28,4.98,18.3,22.2,,,,
13.54,251280,4550060,3346.80,5.91,18.3,22.2,,,,
13.57,251280,4550065,3346.42,16.97,18.3,22.2,,,,
13.63,251280,4550070,3346.42,11.28,18.3,22.2,,,,
13.71,251280,4550075,3346.42,10.13,17.7,21.5,,,,
13.77,251280,4550080,3346.42,11.06,14.2,17.1,,,,
13.85,251280,4550085,3346.42,11.37,14.2,17.1,,,,
13.92,251280,4550090,3346.42,12.63,14.2,17.1,,,,
13.98,251280,4550095,3346.42,13.59,14.2,17.1,,,,
14.02,251280,4550100,3346.42,14.28,14.2,17.1,,,,
14.05,251280,4550105,3346.42,14.21,18.3,17.1,,,,
14.07,251280,4550110,3346.42,12.36,18.3,22.2,,,,
14.06,251280,4550115,3346.42,12.72,18.3,22.2,,,,
14.05,251280,4550120,3346.42,12.08,24.8,22.2,,,,
13.99,251280,4550125,3346.42,12.73,24.8,22.2,,,,
13.94,251280,4550130,3346.42,14.51,24.8,24.6,,,,
13.85,251280,4550135,3346.42,14.54,24.8,31.5,,,,
13.75,251280,4550140,3346.68,6.90,24.8,34.6,,,,
13.63,251280,4550145,3347.28,5.33,24.8,34.6,,,,
13.52,251280,4550150,3347.28,10.25,24.8,48.1,,,,
13.39,251280,4550155,3347.28,10.87,33.2,48.1,,,,
13.26,251280,4550160,3347.28,11.37,33.6,55.1,,,,
13.12,251280,4550165,3348.29,4.82,33.6,61.4,,,,
13.00,251280,4550170,3348.29,10.13,28.3,48.1,,,,
12.88,251280,4550175,3348.29,13.71,24.8,48.1,,,,
12.77,251280,4550180,3348.29,12.56,24.8,48.1,,,,
12.67,251280,4550185,3348.29,12.00,24.8,48.1,,,,
12.57,251280,4550190,3348.98,7.13,24.8,48.1,,,,
12.49,251280,4550195,3349.14,5.34,17.9,48.1,,,,
12.42,251280,4550200,3349.14,10.13,17.9,36.4,,,,
12.36,251280,4550205,3349.14,10.13,17.9,35.2,,,,
12.30,251280,4550210,3349.14,13.11,17.9,35.2,,,,
12.27,251280,4550215,3349.14,11.59,14.1,35.2,,,,
12.22,251280,4550220,3349.14,11.44,14.1,35.2,,,,
12.21,251280,4550225,3349.22,8.28,14.1,35.2,,,,
12.18,251280,4550230,3349.68,5.61,14.1,26.9,,,,
12.17,251280,4550235,3349.68,6.01,14.1,26.9,,,,
12.16,251280,4550240,3349.68,10.50,14.1,26.9,,,,
12.15,251280,4550245,3349.68,11.63,14.1,26.9,,,,
12.15,251280,4550250,3349.68,10.44,14.1,26.9,,,,
12.14,251280,4550255,3349.68,7.33,14.1,26.9,,,,
12.14,251280,4550260,3349.68,5.79,14.1,26.9,,,,
12.13,251280,4550265,3349.42,7.06,14.1,26.9,,,,
12.13,251280,4550270,3349.14,11.67,14.1,26.9,,,,
12.12,251280,4550275,3349.14,10.80,14.1,26.9,,,,
12.11,251280,4550280,3349.14,6.60,14.1,26.9,,,,
12.10,251280,4550285,3349.14,5.27,14.1,26.9,,,,
12.08,251280,4550290,3348.50,7.94,14.1,26.9,,,,
12.06,251280,4550295,3348.29,14.65,15.5,26.9,,,,
12.03,251280,4550300,3348.29,14.81,17.9,26.9,,,,
12.00,251280,4550305,3348.29,15.07,17.9,26.9,,,,
11.97,251280,4550310,3348.29,13.43,17.9,26.9,,,,
11.93,251280,4550315,3348.29,15.45,17.9,26.9,,,,
11.88,251280,4550320,3348.29,15.52,17.9,26.9,,,,
11.82,251280,4550325,3348.29,15.70,17.9,32.6,,,,
11.77,251280,4550330,3348.29,14.41,23.1,32.6,,,,
11.70,251280,4550335,3348.29,14.59,25.4,32.0,,,,
11.62,251280,4550340,3348.29,14.56,25.4,34.3,,,,
11.54,251280,4550345,3348.29,15.25,25.4,35.2,,,,
11.45,251280,4550350,3348.29,14.97,25.4,35.2,,,,
11.35,251280,4550355,3348.29,10.13,25.4,35.2,,,,
11.24,251280,4550360,3348.29,10.13,25.4,35.2,,,,
11.14,251280,4550365,3348.29,14.96,25.4,35.2,,,,
11.01,251280,4550370,3348.29,15.23,25.4,35.2,,,,
10.89,251280,4550375,3348.29,14.67,25.4,35.2,,,,
10.74,251280,4550380,3348.93,7.97,25.4,35.2,,,,
10.58,251280,4550385,3349.14,6.37,25.4,35.2,,,,
10.46,251280,4550390,3349.14,12.77,25.4,35.2,,,,
10.35,251280,4550395,3349.14,10.13,25.4,35.2,,,,
10.21,251280,4550400,3349.14,13.69,25.4,35.2,,,,
10.09,251280,4550405,3349.53,9.72,17.8,29.3,,,,
9.99,251280,4550410,3349.91,5.79,17.8,23.5,,,,
9.90,251280,4550415,3349.91,13.00,17.8,23.5,,,,
9.84,251280,4550420,3350.04,9.01,15.6,23.5,,,,
9.82,251280,4550425,3350.77,5.15,12.7,23.5,,,,
9.78,251280,4550430,3350.77,10.40,12.7,14.2,,,,
9.83,251280,4550435,3350.77,11.42,12.7,14.2,,,,
9.79,251280,4550440,3351.14,7.54,12.7,14.2,,,,
9.85,251280,4550445,3351.48,5.17,12.7,14.2,,,,
9.84,251280,4550450,3351.48,5.52,12.7,14.2,,,,
9.89,251280,4550455,3351.48,5.52,12.7,14.2,,,,
10.04,251280,4550460,3351.08,7.36,12.7,14.2,,,,
10.19,251280,4550465,3350.77,12.27,12.7,14.2,,,,
10.35,251280,4550470,3350.77,13.12,12.7,14.2,,,,
10.48,251280,4550475,3350.77,10.13,12.7,14.2,,,,
10.62,251280,4550480,3350.77,10.13,12.7,14.2,,,,
10.70,251280,4550485,3350.77,13.28,12.7,14.2,,,,
10.81,251280,4550490,3350.77,13.52,12.7,14.2,,,,
10.82,251280,4550495,3350.77,13.13,12.7,14.2,,,,
10.87,251280,4550500,3350.77,10.13,12.7,14.2,,,,
10.82,251280,4550505,3350.77,13.01,12.7,14.2,,,,
10.78,251280,4550510,3350.77,10.13,12.7,14.2,,,,
10.92,251280,4550515,3350.77,13.17,12.7,14.2,,,,
11.06,251280,4550520,3350.77,12.32,12.7,14.2,,,,
11.21,251280,4550525,3350.77,13.30,12.7,14.2,,,,
11.40,251280,4550530,3350.77,13.12,12.7,14.2,,,,
11.54,251280,4550535,3350.77,13.46,12.7,14.2,,,,
11.69,251280,4550540,3350.77,13.65,12.7,14.2,,,,
11.82,251280,4550545,3350.77,13.60,12.7,14.2,,,,
11.95,251280,4550550,3350.77,14.04,12.7,14.2,,,,
12.06,251280,4550555,3350.77,13.41,12.7,14.2,,,,
12.17,251280,4550560,3350.77,13.91,12.7,14.2,,,,
12.27,251280,4550565,3350.77,12.91,12.7,14.2,,,,
12.36,251280,4550570,3350.77,14.03,12.7,14.2,,,,
12.45,251280,4550575,3350.77,10.13,12.7,14.2,,,,
12.52,251280,4550580,3350.77,14.87,12.7,14.2,,,,
12.60,251280,4550585,3350.77,11.01,12.7,14.2,,,,
12.67,251280,4550590,3350.77,10.13,12.7,14.2,,,,
12.73,251280,4550595,3350.77,10.76,12.7,14.2,,,,
12.79,251280,4550600,3350.77,12.19,12.7,14.2,,,,
14.71,251285,4549905,3346.42,11.44,23.2,22.2,,,,
14.80,251285,4549910,3346.42,11.14,23.2,22.2,,,,
14.88,251285,4549915,3346.42,10.85,23.2,22.2,,,,
14.97,251285,4549920,3346.42,10.40,23.2,22.2,,,,
15.05,251285,4549925,3346.42,10.13,23.2,22.2,,,,
15.13,251285,4549930,3346.42,10.87,23.2,22.2,,,,
15.22,251285,4549935,3346.42,10.22,18.3,22.2,,,,
15.28,251285,4549940,3346.42,10.13,18.3,21.4,,,,
15.36,251285,4549945,3346.42,10.92,18.3,21.7,,,,
15.41,251285,4549950,3346.42,10.13,18.3,22.2,,,,
15.48,251285,4549955,3346.42,10.71,18.3,22.2,,,,
15.51,251285,4549960,3346.42,10.94,18.3,22.2,,,,
15.56,251285,4549965,3346.42,10.52,18.3,22.2,,,,
15.57,251285,4549970,3346.42,10.58,18.3,22.2,,,,
15.54,251285,4549975,3346.42,11.60,18.3,22.2,,,,
15.49,251285,4549980,3346.42,10.55,18.3,22.2,,,,
15.36,251285,4549985,3346.42,10.13,18.3,22.2,,,,
15.20,251285,4549990,3346.42,11.05,18.3,22.2,,,,
15.05,251285,4549995,3346.42,13.04,18.3,22.2,,,,
14.87,251285,4550000,3346.42,11.25,18.3,17.5,,,,
14.71,251285,4550005,3346.83,6.86,18.3,17.1,,,,
14.54,251285,4550010,3347.28,5.77,13.9,17.1,,,,
14.39,251285,4550015,3347.28,8.94,13.9,17.1,,,,
14.23,251285,4550020,3347.28,11.42,13.9,17.1,,,,
14.09,251285,4550025,3347.28,10.33,13.9,17.1,,,,
13.96,251285,4550030,3347.28,10.21,13.9,22.2,,,,
13.85,251285,4550035,3347.28,12.23,13.9,22.2,,,,
13.75,251285,4550040,3347.28,5.70,14.4,22.2,,,,
13.67,251285,4550045,3347.28,5.33,18.3,22.2,,,,
13.62,251285,4550050,3347.22,5.31,18.3,22.2,,,,
13.60,251285,4550055,3346.42,10.93,18.3,22.2,,,,
13.63,251285,4550060,3346.42,16.97,18.3,22.2,,,,
13.61,251285,4550065,3346.42,11.21,18.3,22.2,,,,
13.68,251285,4550070,3346.42,10.22,18.3,22.2,,,,
13.70,251285,4550075,3346.42,10.82,14.2,21.2,,,,
13.75,251285,4550080,3346.42,11.29,14.2,17.1,,,,
13.80,251285,4550085,3346.42,12.12,14.2,17.1,,,,
13.83,251285,4550090,3346.42,13.24,14.2,17.1,,,,
13.88,251285,4550095,3346.42,14.10,14.2,17.1,,,,
13.88,251285,4550100,3346.42,10.13,18.1,17.1,,,,
13.91,251285,4550105,3346.42,14.71,18.3,19.6,,,,
13.89,251285,4550110,3346.42,12.44,18.3,22.2,,,,
13.87,251285,4550115,3346.42,13.69,18.3,22.2,,,,
13.82,251285,4550120,3346.42,13.25,24.8,22.2,,,,
13.76,251285,4550125,3346.42,13.57,24.8,22.2,,,,
13.69,251285,4550130,3346.42,14.41,24.8,22.2,,,,
13.58,251285,4550135,3346.42,14.39,24.8,32.1,,,,
13.49,251285,4550140,3346.72,6.84,24.8,34.6,,,,
13.37,251285,4550145,3347.28,5.33,24.8,34.6,,,,
13.25,251285,4550150,3347.28,9.41,24.8,40.7,,,,
13.13,251285,4550155,3347.28,10.13,33.6,48.1,,,,
13.00,251285,4550160,3347.28,11.40,33.6,55.9,,,,
12.87,251285,4550165,3348.29,4.82,33.6,60.6,,,,
12.75,251285,4550170,3348.29,7.65,27.8,48.1,,,,
12.64,251285,4550175,3348.29,14.14,24.8,48.1,,,,
12.54,251285,4550180,3348.29,12.21,24.8,48.1,,,,
12.44,251285,4550185,3348.29,12.28,24.8,48.1,,,,
12.36,251285,4550190,3348.29,11.87,24.8,48.1,,,,
12.29,251285,4550195,3349.14,4.99,17.9,48.1,,,,
12.23,251285,4550200,3349.14,6.74,17.9,48.1,,,,
12.18,251285,4550205,3349.14,10.68,17.9,35.2,,,,
12.14,251285,4550210,3349.14,10.13,17.7,35.2,,,,
12.11,251285,4550215,3349.14,11.55,14.1,35.2,,,,
12.09,251285,4550220,3349.23,7.60,14.1,35.2,,,,
12.08,251285,4550225,3349.68,5.61,14.1,35.2,,,,
12.07,251285,4550230,3349.68,5.95,14.1,26.9,,,,
12.06,251285,4550235,3349.68,10.13,14.1,26.9,,,,
12.06,251285,4550240,3349.68,10.64,14.1,26.9,,,,
12.06,251285,4550245,3349.68,10.13,14.1,26.9,,,,
12.07,251285,4550250,3349.68,10.13,14.1,26.9,,,,
12.07,251285,4550255,3349.68,10.31,14.1,26.9,,,,
12.07,251285,4550260,3349.68,6.52,14.1,26.9,,,,
12.07,251285,4550265,3349.61,6.87,14.1,26.9,,,,
12.06,251285,4550270,3349.31,7.91,14.1,26.9,,,,
12.06,251285,4550275,3349.14,11.47,14.1,26.9,,,,
12.05,251285,4550280,3349.14,11.14,14.1,26.9,,,,
12.04,251285,4550285,3349.14,5.62,14.1,26.9,,,,
12.02,251285,4550290,3349.14,5.27,14.1,26.9,,,,
12.00,251285,4550295,3348.77,8.50,14.1,26.9,,,,
11.97,251285,4550300,3348.30,10.97,17.8,26.9,,,,
11.94,251285,4550305,3348.29,11.20,17.9,26.9,,,,
11.90,251285,4550310,3348.29,15.17,17.9,26.9,,,,
11.86,251285,4550315,3348.29,10.13,17.9,26.9,,,,
11.81,251285,4550320,3348.29,16.13,17.9,34.2,,,,
11.76,251285,4550325,3348.29,15.53,22.0,35.2,,,,
11.69,251285,4550330,3348.29,15.08,25.4,35.2,,,,
11.62,251285,4550335,3348.29,14.54,25.4,35.2,,,,
11.54,251285,4550340,3348.29,14.87,25.4,35.2,,,,
11.45,251285,4550345,3348.29,14.98,25.4,35.2,,,,
11.36,251285,4550350,3348.29,14.73,25.4,35.2,,,,
11.25,251285,4550355,3348.29,13.91,25.4,35.2,,,,
11.14,251285,4550360,3348.29,13.90,25.4,35.2,,,,
11.02,251285,4550365,3348.29,14.96,25.4,35.2,,,,
10.89,251285,4550370,3348.29,15.54,25.4,35.2,,,,
10.75,251285,4550375,3348.29,12.41,25.4,35.2,,,,
10.60,251285,4550380,3348.97,7.95,25.4,35.2,,,,
10.43,251285,4550385,3349.14,9.77,25.4,35.2,,,,
10.28,251285,4550390,3349.14,14.47,25.4,35.2,,,,
10.16,251285,4550395,3349.14,14.33,25.4,35.2,,,,
10.00,251285,4550400,3349.14,13.33,17.8,35.2,,,,
9.88,251285,4550405,3349.57,7.80,17.8,28.7,,,,
9.77,251285,4550410,3349.91,5.90,17.8,23.5,,,,
9.67,251285,4550415,3349.91,12.39,17.8,23.5,,,,
9.65,251285,4550420,3350.09,8.10,12.7,23.5,,,,
9.63,251285,4550425,3350.77,6.73,12.7,23.5,,,,
9.66,251285,4550430,3350.77,10.86,12.7,14.2,,,,
9.72,251285,4550435,3351.38,5.83,12.7,14.2,,,,
9.73,251285,4550440,3351.48,5.52,12.7,14.2,,,,
9.85,251285,4550445,3351.48,7.60,12.7,14.2,,,,
9.85,251285,4550450,3351.48,10.37,12.7,14.2,,,,
9.99,251285,4550455,3351.48,6.09,12.7,14.2,,,,
10.14,251285,4550460,3351.48,5.62,12.7,14.2,,,,
10.31,251285,4550465,3351.36,7.42,12.7,14.2,,,,
10.46,251285,4550470,3350.77,11.99,12.7,14.2,,,,
10.63,251285,4550475,3350.77,11.86,12.7,14.2,,,,
10.77,251285,4550480,3350.77,11.42,12.7,14.2,,,,
10.88,251285,4550485,3350.77,11.63,12.7,14.2,,,,
11.00,251285,4550490,3351.08,6.50,12.7,14.2,,,,
11.03,251285,4550495,3350.77,11.30,12.7,14.2,,,,
11.12,251285,4550500,3350.77,10.84,12.7,14.2,,,,
11.06,251285,4550505,3350.77,11.47,12.7,14.2,,,,
11.10,251285,4550510,3350.77,10.93,12.7,14.2,,,,
11.24,251285,4550515,3350.77,11.03,12.7,14.2,,,,
11.30,251285,4550520,3350.77,12.49,12.7,14.2,,,,
11.45,251285,4550525,3350.79,9.53,12.7,14.2,,,,
11.58,251285,4550530,3350.77,12.46,12.7,14.2,,,,
11.69,251285,4550535,3350.77,12.60,12.7,14.2,,,,
11.83,251285,4550540,3350.77,13.44,12.7,14.2,,,,
11.92,251285,4550545,3350.77,13.60,12.7,14.2,,,,
12.05,251285,4550550,3350.77,10.13,12.7,14.2,,,,
12.13,251285,4550555,3350.77,10.13,12.7,14.2,,,,
12.24,251285,4550560,3350.77,10.13,12.7,14.2,,,,
12.32,251285,4550565,3350.77,13.03,12.7,14.2,,,,
12.41,251285,4550570,3350.77,10.13,12.7,14.2,,,,
12.48,251285,4550575,3350.77,10.13,12.7,14.2,,,,
12.55,251285,4550580,3350.77,10.37,12.7,14.2,,,,
12.62,251285,4550585,3350.77,14.83,12.7,14.2,,,,
12.69,251285,4550590,3350.77,10.13,12.7,14.2,,,,
12.75,251285,4550595,3350.77,11.07,12.7,14.2,,,,
12.80,251285,4550600,3350.77,10.22,12.7,14.2,,,,
14.79,251290,4549905,3346.42,11.57,23.2,22.2,,,,
14.88,251290,4549910,3346.42,11.05,23.2,22.2,,,,
14.97,251290,4549915,3346.42,10.79,23.2,22.2,,,,
15.07,251290,4549920,3346.42,10.48,23.2,22.2,,,,
15.16,251290,4549925,3346.42,10.13,23.2,22.2,,,,
15.25,251290,4549930,3346.42,11.79,18.3,22.2,,,,
15.33,251290,4549935,3346.42,10.99,18.3,20.7,,,,
15.42,251290,4549940,3346.42,10.22,18.3,17.1,,,,
15.50,251290,4549945,3346.42,10.24,18.3,17.1,,,,
15.57,251290,4549950,3346.42,11.65,18.3,22.2,,,,
15.65,251290,4549955,3346.42,11.65,18.3,22.2,,,,
15.70,251290,4549960,3346.42,10.13,18.3,22.2,,,,
15.76,251290,4549965,3346.42,11.08,18.3,22.2,,,,
15.78,251290,4549970,3346.42,12.04,18.3,22.2,,,,
15.76,251290,4549975,3346.42,10.13,18.3,22.2,,,,
15.71,251290,4549980,3346.42,11.17,18.3,22.2,,,,
15.55,251290,4549985,3346.42,11.01,18.3,22.2,,,,
15.39,251290,4549990,3346.42,13.17,18.3,22.2,,,,
15.22,251290,4549995,3346.42,10.25,18.3,22.2,,,,
15.04,251290,4550000,3346.42,11.58,18.3,17.2,,,,
14.87,251290,4550005,3347.28,4.98,18.3,17.1,,,,
14.70,251290,4550010,3347.28,5.96,18.0,17.1,,,,
14.54,251290,4550015,3347.28,10.25,13.9,17.1,,,,
14.38,251290,4550020,3347.28,10.13,13.9,17.1,,,,
14.24,251290,4550025,3347.28,11.85,13.9,20.8,,,,
14.10,251290,4550030,3347.28,10.62,13.9,22.2,,,,
13.99,251290,4550035,3347.28,5.33,13.9,22.2,,,,
13.88,251290,4550040,3347.28,7.20,18.3,22.2,,,,
13.80,251290,4550045,3346.69,7.80,18.3,22.2,,,,
13.72,251290,4550050,3346.42,16.30,18.3,22.2,,,,
13.69,251290,4550055,3346.42,16.98,18.3,22.2,,,,
13.69,251290,4550060,3346.42,11.28,18.3,22.2,,,,
13.65,251290,4550065,3346.42,10.33,18.3,22.2,,,,
13.69,251290,4550070,3346.42,10.76,15.5,22.2,,,,
13.67,251290,4550075,3346.42,11.38,14.2,21.0,,,,
13.73,251290,4550080,3346.42,12.51,14.2,17.1,,,,
13.72,251290,4550085,3346.42,10.13,14.2,17.1,,,,
13.75,251290,4550090,3346.42,10.20,14.2,17.1,,,,
13.74,251290,4550095,3346.42,14.05,14.2,17.1,,,,
13.75,251290,4550100,3346.42,14.97,14.2,17.1,,,,
13.73,251290,4550105,3346.42,11.62,18.3,19.9,,,,
13.70,251290,4550110,3346.42,13.81,18.3,22.2,,,,
13.67,251290,4550115,3346.42,10.13,18.3,22.2,,,,
13.61,251290,4550120,3346.42,10.20,18.3,22.2,,,,
13.54,251290,4550125,3346.42,14.10,24.8,22.2,,,,
13.45,251290,4550130,3346.42,10.13,24.8,22.2,,,,
13.34,251290,4550135,3346.42,14.83,24.8,32.8,,,,
13.23,251290,4550140,3346.42,11.78,24.8,34.6,,,,
13.12,251290,4550145,3347.24,6.38,24.8,34.6,,,,
12.99,251290,4550150,3347.28,6.21,24.8,41.4,,,,
12.87,251290,4550155,3347.28,10.13,33.6,48.1,,,,
12.74,251290,4550160,3347.28,13.37,33.6,56.6,,,,
12.61,251290,4550165,3348.21,7.06,33.6,62.1,,,,
12.49,251290,4550170,3348.29,9.49,27.4,62.1,,,,
12.38,251290,4550175,3348.29,10.55,24.8,61.3,,,,
12.28,251290,4550180,3348.29,12.21,24.8,49.0,,,,
12.19,251290,4550185,3348.29,12.01,24.8,48.1,,,,
12.11,251290,4550190,3348.29,11.58,24.8,48.1,,,,
12.06,251290,4550195,3348.69,7.06,21.6,48.1,,,,
12.00,251290,4550200,3349.14,5.34,17.9,47.9,,,,
11.97,251290,4550205,3349.14,6.62,17.9,35.2,,,,
11.94,251290,4550210,3349.14,10.13,17.9,35.2,,,,
11.92,251290,4550215,3349.14,10.33,15.4,35.2,,,,
11.92,251290,4550220,3349.14,11.00,14.1,35.2,,,,
11.91,251290,4550225,3349.55,6.07,14.1,29.0,,,,
11.92,251290,4550230,3349.68,5.70,14.1,26.9,,,,
11.92,251290,4550235,3349.68,5.79,14.1,26.9,,,,
11.95,251290,4550240,3349.68,7.63,14.1,26.9,,,,
11.95,251290,4550245,3349.68,8.21,14.1,26.9,,,,
11.97,251290,4550250,3349.68,10.89,14.1,26.9,,,,
11.97,251290,4550255,3349.68,10.25,14.1,26.9,,,,
11.99,251290,4550260,3349.68,7.86,14.1,26.9,,,,
11.99,251290,4550265,3349.68,6.18,14.1,26.9,,,,
12.00,251290,4550270,3349.68,6.48,14.1,26.9,,,,
12.00,251290,4550275,3349.53,6.12,14.1,26.9,,,,
11.99,251290,4550280,3349.14,11.22,14.1,26.9,,,,
11.98,251290,4550285,3349.14,12.91,14.1,26.9,,,,
11.97,251290,4550290,3349.14,9.04,14.1,26.9,,,,
11.95,251290,4550295,3349.14,4.99,14.1,26.9,,,,
11.92,251290,4550300,3348.29,11.99,14.2,26.9,,,,
11.90,251290,4550305,3348.29,14.16,17.9,26.9,,,,
11.85,251290,4550310,3348.29,14.10,17.9,26.9,,,,
11.82,251290,4550315,3348.29,14.10,17.9,32.6,,,,
11.76,251290,4550320,3348.29,10.22,17.9,35.2,,,,
11.71,251290,4550325,3348.29,16.46,23.8,35.2,,,,
11.64,251290,4550330,3348.29,15.43,25.4,35.2,,,,
11.56,251290,4550335,3348.29,15.12,25.4,35.2,,,,
11.48,251290,4550340,3348.29,10.13,25.4,35.2,,,,
11.39,251290,4550345,3348.29,15.17,25.4,35.2,,,,
11.28,251290,4550350,3348.29,14.85,25.4,35.2,,,,
11.17,251290,4550355,3348.29,14.28,25.4,35.2,,,,
11.05,251290,4550360,3348.29,14.66,25.4,35.2,,,,
10.92,251290,4550365,3348.29,15.84,25.4,35.2,,,,
10.78,251290,4550370,3348.29,10.13,25.4,35.2,,,,
10.63,251290,4550375,3348.29,13.54,25.4,35.2,,,,
10.47,251290,4550380,3348.29,14.28,25.4,35.2,,,,
10.30,251290,4550385,3349.14,4.99,25.4,35.2,,,,
10.13,251290,4550390,3349.14,10.24,25.4,35.2,,,,
9.96,251290,4550395,3349.14,10.13,18.7,35.2,,,,
9.79,251290,4550400,3349.14,12.56,17.8,35.2,,,,
9.65,251290,4550405,3349.61,8.50,17.8,28.1,,,,
9.54,251290,4550410,3349.91,8.65,17.8,23.5,,,,
9.47,251290,4550415,3349.91,12.33,14.2,23.5,,,,
9.46,251290,4550420,3350.14,9.14,12.7,23.5,,,,
9.47,251290,4550425,3350.77,5.28,12.7,23.5,,,,
9.55,251290,4550430,3350.77,11.25,12.7,14.2,,,,
9.62,251290,4550435,3351.42,6.06,12.7,14.2,,,,
9.73,251290,4550440,3351.48,7.62,12.7,14.2,,,,
9.85,251290,4550445,3351.48,10.43,12.7,14.2,,,,
9.95,251290,4550450,3351.48,10.13,12.7,14.2,,,,
10.09,251290,4550455,3351.48,10.13,12.7,14.2,,,,
10.25,251290,4550460,3351.48,9.17,12.7,14.2,,,,
10.43,251290,4550465,3351.48,5.62,12.7,14.2,,,,
10.59,251290,4550470,3351.48,5.17,12.7,14.2,,,,
10.78,251290,4550475,3351.31,6.89,12.7,14.2,,,,
10.92,251290,4550480,3351.39,6.31,12.7,14.2,,,,
11.08,251290,4550485,3351.48,5.17,12.7,14.2,,,,
11.20,251290,4550490,3351.48,5.52,12.7,14.2,,,,
11.29,251290,4550495,3351.48,5.17,12.7,14.2,,,,
11.37,251290,4550500,3351.48,5.17,12.7,14.2,,,,
11.38,251290,4550505,3351.48,5.17,12.7,14.2,,,,
11.41,251290,4550510,3351.48,5.17,12.7,14.2,,,,
11.50,251290,4550515,3351.48,5.75,12.7,14.2,,,,
11.54,251290,4550520,3351.48,5.53,12.7,14.2,,,,
11.67,251290,4550525,3351.48,5.17,12.7,14.2,,,,
11.73,251290,4550530,3350.77,11.19,12.7,14.2,,,,
11.85,251290,4550535,3350.77,11.92,12.7,14.2,,,,
11.93,251290,4550540,3350.77,10.13,12.7,14.2,,,,
12.03,251290,4550545,3350.77,10.13,12.7,14.2,,,,
12.12,251290,4550550,3350.77,13.29,12.7,14.2,,,,
12.20,251290,4550555,3350.77,12.75,12.7,14.2,,,,
12.29,251290,4550560,3350.77,10.13,12.7,14.2,,,,
12.37,251290,4550565,3350.77,10.73,12.7,14.2,,,,
12.45,251290,4550570,3350.77,10.13,12.7,14.2,,,,
12.51,251290,4550575,3350.77,11.28,12.7,14.2,,,,
12.59,251290,4550580,3350.77,10.31,12.7,14.2,,,,
12.65,251290,4550585,3350.77,14.81,12.7,14.2,,,,
12.71,251290,4550590,3350.77,10.13,12.7,14.2,,,,
12.76,251290,4550595,3350.77,10.13,12.7,14.2,,,,
12.82,251290,4550600,3350.77,10.38,12.7,14.2,,,,
12.87,251290,4550605,3350.77,10.33,12.7,14.2,,,,
14.77,251295,4549900,3346.42,11.49,23.2,22.2,,,,
14.87,251295,4549905,3346.42,10.13,23.2,22.2,,,,
14.96,251295,4549910,3346.42,10.77,23.2,22.2,,,,
15.06,251295,4549915,3346.42,10.13,23.2,22.2,,,,
15.15,251295,4549920,3346.42,10.62,23.2,22.2,,,,
15.26,251295,4549925,3346.42,12.07,19.5,22.2,,,,
15.35,251295,4549930,3346.42,10.13,18.3,20.6,,,,
15.45,251295,4549935,3346.42,10.13,18.3,17.1,,,,
15.53,251295,4549940,3346.42,10.13,18.3,17.1,,,,
15.63,251295,4549945,3346.42,11.58,18.3,17.1,,,,
15.71,251295,4549950,3346.42,12.35,18.3,19.1,,,,
15.78,251295,4549955,3346.42,10.63,18.3,22.2,,,,
15.85,251295,4549960,3346.42,10.20,18.3,22.2,,,,
15.91,251295,4549965,3346.42,12.53,18.3,22.2,,,,
15.92,251295,4549970,3346.42,10.32,18.3,22.2,,,,
15.90,251295,4549975,3346.42,11.81,18.3,22.2,,,,
15.84,251295,4549980,3346.42,10.92,18.3,22.2,,,,
15.68,251295,4549985,3346.42,13.27,18.3,22.2,,,,
15.54,251295,4549990,3346.42,10.25,18.3,22.2,,,,
15.36,251295,4549995,3346.42,11.86,18.3,19.8,,,,
15.19,251295,4550000,3347.28,4.98,18.3,17.1,,,,
15.02,251295,4550005,3347.28,4.98,18.3,17.1,,,,
14.85,251295,4550010,3347.28,5.33,18.3,17.1,,,,
14.69,251295,4550015,3347.28,6.29,16.3,17.1,,,,
14.53,251295,4550020,3347.28,6.71,14.6,17.9,,,,
14.38,251295,4550025,3347.28,5.33,14.3,21.1,,,,
14.24,251295,4550030,3347.28,7.09,18.3,22.2,,,,
14.12,251295,4550035,3347.28,4.98,18.3,22.2,,,,
14.01,251295,4550040,3346.42,12.19,18.3,22.2,,,,
13.91,251295,4550045,3346.42,16.71,18.3,22.2,,,,
13.84,251295,4550050,3346.42,16.29,18.3,22.2,,,,
13.77,251295,4550055,3346.42,11.20,18.3,22.2,,,,
13.73,251295,4550060,3346.42,10.35,18.3,22.2,,,,
